Zeit in ms, Spannung in Einheitslos
1992068219,355
1992149435,374
1992230649,353
1992311944,301
1992388705,357
1992468481,346
1992551714,285
1992637284,284
1996151220,283
1996223116,251
1996285446,347
1996347027,357
1996407099,320
1996468448,325
1996528162,355
1996589954,349
1996650517,310
1996712069,322
2000264071,340
2000361384,321
2000456146,306
2000562848,305
2000639040,290
2000741836,296
2000831837,303
2000929736,262
2001040203,291
2004251359,317
2004366840,312
2004465320,356
2004553851,359
2004634466,358
2004717832,326
2004806205,343
2004893061,322
2005014946,306
2005133104,307
2008368157,323
2008474367,296
2008571653,297
2008666195,329
2008746564,317
2008819345,314
2008890467,337
2008981474,357
2009100998,332
2009213333,340
2012464002,352
2012536183,351
2012600974,310
2012664922,316
2012767341,298
2012858494,259
2012933046,299
2013024982,291
2013100342,276
2016643280,299
2016714077,284
2016786275,326
2016902026,360
2016987797,345
2017070198,321
2017142094,364
2017212494,378
2017282823,362
2017353311,335
2020635144,307
2020710846,307
2020799883,270
2020879177,291
2020965975,338
2021027095,327
2021098390,334
2021169388,345
2021239986,342
2024782465,301
2024866968,339
2024938823,338
2025026718,318
2025104710,323
2025198230,343
2025272538,310
2025334946,257
2025414182,310
2025493500,293
2028843776,290
2028933082,300
2029009471,274
2029099594,305
2029195863,317
2029285465,283
2029377314,327
2029480218,349
2029569018,327
2029663163,276
2032984973,353
2033075003,375
2033148050,359
2033223830,306
2033305645,340
2033392910,317
2033469342,264
2033563757,289
2033656778,278
2037011272,285
2037093808,364
2037179179,367
2037257277,329
2037341389,333
2037449233,362
2037530696,341
2037600401,284
2037677468,294
2037756264,300
2041160941,255
2041223794,300
2041289507,276
2041369206,278
2041449714,312
2041530260,293
2041612197,315
2041696829,327
2041789732,317
2041872561,356
2045261980,376
2045346119,371
2045417302,362
2045489529,290
2045561077,310
2045630669,299
2045700349,254
2045766615,320
2045829867,315
2049314516,269
2049364226,326
2049409296,331
2049459752,291
2049508883,323
2049556543,323
2049603725,305
2049650459,354
2049721063,364
2049791840,347
2053502228,320
2053586315,330
2053678707,322
2053756175,280
2053843957,290
2053927480,299
2054011992,261
2054102631,298
2054174632,279
2054237660,283
2057508276,324
2057589406,308
2057655120,314
2057730243,349
2057812437,368
2057896001,349
2057987587,342
2058072404,360
2058159290,354
2061566469,299
2061639255,302
2061699984,302
2061762208,274
2061840651,333
2061914982,344
2061994128,308
2062056314,312
2062118866,340
2062180435,320
2065803189,264
2065868889,325
2065933857,321
2066014806,278
2066112459,324
2066184399,311
2066270778,273
2066346497,322
2066415225,312
2069813415,259
2069902427,308
2069986600,311
2070029625,288
2070084386,341
2070124883,330
2070180295,305
